Transaction_ID,Customer_ID,Product_ID,Product_Name,Order_Date,Quantity,Price,Discount,Total_Amount ((harga x jumlah) - diskon),Payment_Method,Delivery_City,Delivery_Status
1234,10006,2028,Mie Goreng,2023-02-02 00:00:00,6,41598,3000,246588,E-Wallet,Yogyakarta,Pending
1235,10025,2097,Sate Ayam,2023-08-14 00:00:00,4,24288,3000,94152,COD,Surabaya,Pending
1236,10014,2028,Ayam Bakar,2023-03-16 00:00:00,4,56766,5000,222064,E-Wallet,Bandung,Pending
1237,10080,2055,Ikan Bakar,2023-01-21 00:00:00,5,38602,5000,188010,E-Wallet,Surabaya,Canceled
1238,10002,2000,Nasi Goreng,2023-01-15 00:00:00,2,11980,3000,20960,Bank Transfer,Surabaya,Returned
1239,10011,2017,Bakso,2023-07-27 00:00:00,8,31563,0,252504,Bank Transfer,Jakarta,Canceled
1240,10007,2078,Mie Goreng,2023-06-23 00:00:00,2,40707,3000,78414,COD,Semarang,Returned
1241,10052,2023,Ikan Bakar,2023-02-15 00:00:00,9,57837,0,520533,QRIS,Medan,Returned
1242,10008,2037,Soto Betawi,2023-11-15 00:00:00,6,15109,7000,83654,COD,Yogyakarta,Returned
1243,10071,2010,Soto Betawi,2023-07-24 00:00:00,1,46935,7000,39935,Credit Card,Jakarta,Returned
1244,10081,2094,Sate Ayam,2023-02-01 00:00:00,9,30581,0,275229,E-Wallet,Jakarta,Pending
1245,10087,2040,Sate Ayam,2023-03-17 00:00:00,9,48559,5000,432031,QRIS,Surabaya,Delivered
1246,10039,2031,Nasi Goreng,2023-12-19 00:00:00,2,16368,0,32736,Bank Transfer,Jakarta,Delivered
1247,10032,2076,Ikan Bakar,2023-06-03 00:00:00,6,53201,1000,318206,Credit Card,Yogyakarta,Pending
1248,10097,2043,Sate Ayam,2023-12-26 00:00:00,3,59786,0,179358,Bank Transfer,Bali,Pending
1249,10031,2040,Nasi Goreng,2023-07-23 00:00:00,8,46679,1000,372432,QRIS,Jakarta,Returned
1250,10061,2006,Mie Goreng,2023-03-25 00:00:00,4,21653,1000,85612,Credit Card,Bali,Pending
1251,10040,2059,Nasi Goreng,2023-01-14 00:00:00,2,25349,5000,45698,QRIS,Jakarta,Canceled
1252,10044,2018,Bakso,2023-08-26 00:00:00,4,14780,7000,52120,COD,Bali,Returned
1253,10050,2043,Nasi Goreng,2023-07-30 00:00:00,6,47412,0,284472,E-Wallet,Bandung,Returned
1254,10073,2034,Ayam Bakar,2023-04-03 00:00:00,6,56286,0,337716,QRIS,Surabaya,Delivered
1255,10084,2030,Nasi Goreng,2023-01-24 00:00:00,4,57908,5000,226632,QRIS,Medan,Delivered
1256,10019,2059,Soto Betawi,2023-02-19 00:00:00,1,25282,0,25282,QRIS,Yogyakarta,Canceled
1257,10097,2099,Nasi Goreng,2023-12-01 00:00:00,2,21171,1000,41342,E-Wallet,Bandung,Delivered
1258,10011,2002,Ayam Bakar,2023-01-18 00:00:00,8,29342,0,234736,E-Wallet,Yogyakarta,Returned
1259,10099,2093,Bakso,2023-10-25 00:00:00,2,43142,7000,79284,COD,Jakarta,Canceled
1260,10040,2061,Sate Ayam,2023-11-12 00:00:00,8,45046,0,360368,QRIS,Yogyakarta,Pending
1261,10069,2016,Mie Goreng,2023-12-11 00:00:00,9,12113,3000,106017,COD,Jakarta,Pending
1262,10064,2039,Ikan Bakar,2023-06-13 00:00:00,7,46142,3000,319994,Credit Card,Bandung,Delivered
1263,10013,2079,Nasi Goreng,2023-04-03 00:00:00,9,52240,7000,463160,QRIS,Semarang,Pending
1264,10075,2000,Sate Ayam,2023-03-05 00:00:00,6,16099,5000,91594,Bank Transfer,Bandung,Canceled
1265,10046,2075,Ayam Bakar,2023-11-01 00:00:00,1,19847,5000,14847,QRIS,Bali,Pending
1266,10005,2060,Ikan Bakar,2023-11-30 00:00:00,2,10968,7000,14936,QRIS,Yogyakarta,Canceled
1267,10000,2034,Sate Ayam,2023-09-02 00:00:00,5,39856,0,199280,E-Wallet,Jakarta,Returned
1268,10019,2052,Nasi Goreng,2023-08-04 00:00:00,2,55272,1000,109544,COD,Surabaya,Pending
1269,10094,2055,Bakso,2023-06-27 00:00:00,7,50363,5000,347541,COD,Medan,Returned
1270,10049,2007,Nasi Goreng,2023-12-07 00:00:00,1,51974,7000,44974,COD,Bali,Delivered
1271,10046,2033,Sate Ayam,2023-11-07 00:00:00,7,25577,3000,176039,Credit Card,Jakarta,Delivered
1272,10081,2016,Nasi Goreng,2023-05-16 00:00:00,8,54912,5000,434296,E-Wallet,Semarang,Canceled
1273,10045,2067,Sate Ayam,2023-01-01 00:00:00,3,23598,7000,63794,COD,Surabaya,Delivered
1274,10061,2091,Nasi Goreng,2023-07-11 00:00:00,6,59726,0,358356,Bank Transfer,Surabaya,Canceled
1275,10047,2012,Sate Ayam,2023-09-02 00:00:00,9,49882,5000,443938,Credit Card,Jakarta,Delivered
1276,10003,2018,Sate Ayam,2023-03-23 00:00:00,9,58406,3000,522654,COD,Bandung,Canceled
1277,10087,2053,Bakso,2023-03-30 00:00:00,5,13726,0,68630,QRIS,Yogyakarta,Pending
1278,10014,2020,Mie Goreng,2023-11-12 00:00:00,9,27824,0,250416,Bank Transfer,Bandung,Returned
1279,10089,2010,Mie Goreng,2023-04-20 00:00:00,2,45757,0,91514,E-Wallet,Jakarta,Delivered
1280,10071,2047,Nasi Goreng,2023-04-27 00:00:00,9,42779,7000,378011,Credit Card,Semarang,Canceled
1281,10078,2043,Ikan Bakar,2023-09-28 00:00:00,7,26173,1000,182211,QRIS,Bandung,Pending
1282,10020,2022,Mie Goreng,2023-12-02 00:00:00,5,31627,0,158135,QRIS,Bandung,Pending
1283,10014,2067,Ayam Bakar,2023-05-21 00:00:00,6,47650,1000,284900,COD,Medan,Returned
1284,10051,2026,Ayam Bakar,2023-08-27 00:00:00,3,59257,5000,172771,Credit Card,Yogyakarta,Canceled
1285,10076,2003,Nasi Goreng,2023-12-11 00:00:00,7,58478,5000,404346,Credit Card,Bali,Canceled
1286,10030,2070,Bakso,2023-11-08 00:00:00,1,34489,7000,27489,Credit Card,Semarang,Returned
1287,10083,2067,Sate Ayam,2023-09-20 00:00:00,6,52368,5000,309208,COD,Yogyakarta,Pending
1288,10012,2021,Sate Ayam,2023-10-04 00:00:00,6,19435,0,116610,Credit Card,Surabaya,Pending
1289,10009,2087,Nasi Goreng,2023-05-01 00:00:00,8,16295,0,130360,Credit Card,Bandung,Canceled
1290,10067,2049,Soto Betawi,2023-01-19 00:00:00,4,17227,1000,67908,Bank Transfer,Yogyakarta,Pending
1291,10035,2073,Sate Ayam,2023-08-30 00:00:00,5,36160,3000,177800,QRIS,Yogyakarta,Canceled
1292,10020,2080,Sate Ayam,2023-10-20 00:00:00,3,43755,3000,128265,Credit Card,Surabaya,Delivered
1293,10076,2056,Sate Ayam,2023-09-15 00:00:00,3,14358,7000,36074,Credit Card,Bandung,Delivered
1294,10038,2040,Sate Ayam,2023-10-07 00:00:00,3,48467,1000,144401,Credit Card,Semarang,Pending
1295,10035,2096,Ikan Bakar,2023-03-14 00:00:00,8,20106,0,160848,QRIS,Jakarta,Canceled
1296,10059,2001,Ikan Bakar,2023-01-05 00:00:00,5,44503,1000,221515,E-Wallet,Jakarta,Returned
1297,10057,2002,Sate Ayam,2023-11-22 00:00:00,2,29201,0,58402,E-Wallet,Yogyakarta,Pending
1298,10029,2007,Sate Ayam,2023-10-27 00:00:00,4,57556,7000,223224,COD,Bali,Pending
1299,10054,2079,Nasi Goreng,2023-06-07 00:00:00,9,13083,0,117747,QRIS,Semarang,Returned
1300,10002,2015,Sate Ayam,2023-08-25 00:00:00,7,47211,3000,327477,COD,Medan,Returned
1301,10064,2029,Ayam Bakar,2023-03-25 00:00:00,6,36342,0,218052,COD,Semarang,Returned
1302,10037,2097,Ayam Bakar,2023-05-22 00:00:00,4,15782,1000,62128,COD,Yogyakarta,Canceled
1303,10084,2001,Mie Goreng,2023-09-06 00:00:00,9,28880,3000,256920,E-Wallet,Medan,Delivered
1304,10022,2025,Ikan Bakar,2023-11-07 00:00:00,6,27826,3000,163956,QRIS,Jakarta,Returned
1305,10011,2048,Nasi Goreng,2023-06-15 00:00:00,2,31932,3000,60864,Credit Card,Jakarta,Delivered
1306,10005,2066,Soto Betawi,2023-01-07 00:00:00,4,50461,0,201844,COD,Bandung,Delivered
1307,10090,2001,Mie Goreng,2023-07-25 00:00:00,4,58895,1000,234580,Bank Transfer,Yogyakarta,Canceled
1308,10053,2032,Ikan Bakar,2023-04-05 00:00:00,1,35709,7000,28709,QRIS,Bandung,Pending
1309,10040,2005,Sate Ayam,2023-05-21 00:00:00,5,58519,7000,285595,Credit Card,Medan,Canceled
1310,10078,2067,Ayam Bakar,2023-01-12 00:00:00,4,45262,7000,174048,E-Wallet,Jakarta,Delivered
1311,10059,2022,Mie Goreng,2023-10-14 00:00:00,3,23828,3000,68484,Credit Card,Yogyakarta,Canceled
1312,10001,2010,Nasi Goreng,2023-09-10 00:00:00,8,40158,0,321264,E-Wallet,Surabaya,Pending
1313,10020,2072,Ikan Bakar,2023-07-09 00:00:00,3,16406,5000,44218,Bank Transfer,Medan,Returned
1314,10039,2016,Ayam Bakar,2023-12-25 00:00:00,4,13292,5000,48168,QRIS,Medan,Delivered
1315,10049,2062,Ayam Bakar,2023-04-26 00:00:00,3,41238,3000,120714,QRIS,Jakarta,Delivered
1316,10070,2085,Ayam Bakar,2023-07-02 00:00:00,2,34282,7000,61564,COD,Yogyakarta,Pending
1317,10057,2038,Ayam Bakar,2023-03-06 00:00:00,5,34817,7000,167085,COD,Jakarta,Delivered
1318,10044,2031,Ikan Bakar,2023-07-07 00:00:00,5,39300,1000,195500,QRIS,Yogyakarta,Returned
1319,10081,2098,Sate Ayam,2023-08-09 00:00:00,4,40620,1000,161480,COD,Yogyakarta,Canceled
1320,10063,2016,Soto Betawi,2023-05-09 00:00:00,2,59723,7000,112446,Bank Transfer,Yogyakarta,Delivered
1321,10057,2059,Soto Betawi,2023-10-04 00:00:00,7,37425,3000,258975,Bank Transfer,Bali,Canceled
1322,10059,2086,Soto Betawi,2023-06-22 00:00:00,3,57684,5000,168052,Bank Transfer,Bali,Canceled
1323,10007,2076,Soto Betawi,2023-03-28 00:00:00,1,17788,3000,14788,E-Wallet,Semarang,Canceled
1324,10004,2019,Ayam Bakar,2023-08-20 00:00:00,4,19866,5000,74464,E-Wallet,Bali,Pending
1325,10027,2050,Mie Goreng,2023-09-18 00:00:00,5,49261,1000,245305,QRIS,Surabaya,Pending
1326,10007,2024,Sate Ayam,2023-02-18 00:00:00,4,42125,5000,163500,Bank Transfer,Surabaya,Canceled
1327,10061,2009,Ayam Bakar,2023-06-13 00:00:00,8,27153,7000,210224,COD,Semarang,Pending
1328,10015,2031,Soto Betawi,2023-08-14 00:00:00,1,33953,0,33953,Bank Transfer,Semarang,Pending
1329,10077,2088,Nasi Goreng,2023-10-05 00:00:00,4,12461,5000,44844,COD,Medan,Returned
1330,10050,2045,Sate Ayam,2023-05-02 00:00:00,7,59190,0,414330,QRIS,Surabaya,Pending
1331,10017,2020,Ayam Bakar,2023-05-29 00:00:00,8,43069,5000,339552,E-Wallet,Semarang,Delivered
1332,10021,2088,Sate Ayam,2023-12-14 00:00:00,2,23057,7000,39114,COD,Bali,Returned
1333,10026,2049,Bakso,2023-03-29 00:00:00,6,13754,7000,75524,COD,Surabaya,Returned
1334,10002,2062,Sate Ayam,2023-01-19 00:00:00,7,39725,5000,273075,Bank Transfer,Semarang,Canceled
1335,10007,2057,Soto Betawi,2023-03-13 00:00:00,1,35860,3000,32860,Bank Transfer,Medan,Returned
1336,10098,2095,Soto Betawi,2023-12-28 00:00:00,2,54522,0,109044,Credit Card,Jakarta,Returned
1337,10045,2090,Mie Goreng,2023-03-07 00:00:00,9,12159,7000,102431,Bank Transfer,Medan,Returned
1338,10085,2089,Nasi Goreng,2023-02-23 00:00:00,1,23944,1000,22944,COD,Surabaya,Returned
1339,10074,2015,Mie Goreng,2023-08-11 00:00:00,7,22087,3000,151609,COD,Yogyakarta,Returned
1340,10003,2019,Nasi Goreng,2023-01-24 00:00:00,6,59378,1000,355268,COD,Jakarta,Canceled
1341,10053,2020,Nasi Goreng,2023-02-07 00:00:00,4,43848,7000,168392,QRIS,Surabaya,Pending
1342,10070,2003,Ayam Bakar,2023-01-14 00:00:00,3,26087,7000,71261,Credit Card,Bali,Returned
1343,10003,2023,Nasi Goreng,2023-06-07 00:00:00,2,24226,5000,43452,QRIS,Bandung,Canceled
1344,10062,2082,Sate Ayam,2023-06-01 00:00:00,6,23428,5000,135568,E-Wallet,Semarang,Canceled
1345,10099,2093,Bakso,2023-04-23 00:00:00,7,20720,1000,144040,QRIS,Surabaya,Pending
1346,10091,2046,Mie Goreng,2023-11-09 00:00:00,6,20028,0,120168,Bank Transfer,Jakarta,Returned
1347,10019,2046,Mie Goreng,2023-07-17 00:00:00,7,24472,1000,170304,COD,Surabaya,Returned
1348,10060,2009,Nasi Goreng,2023-09-16 00:00:00,1,52845,7000,45845,Bank Transfer,Bandung,Canceled
1349,10050,2018,Nasi Goreng,2023-02-04 00:00:00,3,39252,7000,110756,COD,Medan,Canceled
1350,10020,2073,Soto Betawi,2023-09-18 00:00:00,4,58709,1000,233836,QRIS,Jakarta,Pending
1351,10038,2034,Sate Ayam,2023-10-07 00:00:00,9,53619,0,482571,QRIS,Medan,Returned
1352,10056,2030,Ikan Bakar,2023-06-01 00:00:00,9,55603,7000,493427,QRIS,Yogyakarta,Delivered
1353,10085,2091,Bakso,2023-06-12 00:00:00,7,29675,1000,206725,Credit Card,Surabaya,Canceled
1354,10069,2043,Sate Ayam,2023-10-28 00:00:00,4,40314,5000,156256,Credit Card,Yogyakarta,Pending
1355,10056,2020,Ikan Bakar,2023-06-27 00:00:00,1,40682,1000,39682,E-Wallet,Medan,Returned
1356,10014,2047,Bakso,2023-06-03 00:00:00,8,55951,0,447608,COD,Yogyakarta,Canceled
1357,10081,2068,Mie Goreng,2023-03-28 00:00:00,5,41703,0,208515,E-Wallet,Bandung,Canceled
1358,10084,2011,Sate Ayam,2023-06-10 00:00:00,2,39300,5000,73600,Credit Card,Surabaya,Pending
1359,10085,2032,Sate Ayam,2023-06-01 00:00:00,2,16171,1000,31342,E-Wallet,Surabaya,Pending
1360,10085,2048,Sate Ayam,2023-04-08 00:00:00,6,22485,1000,133910,Bank Transfer,Yogyakarta,Canceled
1361,10004,2001,Sate Ayam,2023-04-22 00:00:00,9,13137,1000,117233,Credit Card,Semarang,Returned
1362,10050,2038,Sate Ayam,2023-03-17 00:00:00,8,34487,5000,270896,E-Wallet,Yogyakarta,Pending
1363,10063,2062,Sate Ayam,2023-02-01 00:00:00,7,28708,5000,195956,Credit Card,Bali,Returned
1364,10085,2014,Soto Betawi,2023-08-20 00:00:00,5,40798,5000,198990,QRIS,Jakarta,Pending
1365,10039,2057,Ikan Bakar,2023-01-26 00:00:00,1,39118,1000,38118,Bank Transfer,Semarang,Delivered
1366,10002,2071,Ikan Bakar,2023-04-07 00:00:00,4,28658,5000,109632,Bank Transfer,Bandung,Delivered
1367,10042,2018,Ayam Bakar,2023-11-03 00:00:00,8,16411,1000,130288,QRIS,Medan,Canceled
1368,10035,2084,Soto Betawi,2023-02-24 00:00:00,9,31038,1000,278342,Credit Card,Medan,Returned
1369,10069,2011,Nasi Goreng,2023-09-20 00:00:00,3,21116,3000,60348,E-Wallet,Yogyakarta,Pending
1370,10039,2032,Ikan Bakar,2023-05-09 00:00:00,7,33551,7000,227857,QRIS,Semarang,Pending
1371,10003,2093,Sate Ayam,2023-09-03 00:00:00,3,12591,0,37773,QRIS,Bandung,Delivered
1372,10015,2000,Bakso,2023-04-19 00:00:00,7,59821,7000,411747,Credit Card,Medan,Returned
1373,10094,2058,Bakso,2023-05-08 00:00:00,5,19752,3000,95760,Bank Transfer,Medan,Canceled
1374,10019,2033,Nasi Goreng,2023-05-13 00:00:00,3,25036,5000,70108,COD,Surabaya,Returned
1375,10049,2005,Mie Goreng,2023-03-01 00:00:00,9,40090,1000,359810,QRIS,Medan,Canceled
1376,10084,2087,Nasi Goreng,2023-05-11 00:00:00,5,30215,1000,150075,Bank Transfer,Jakarta,Pending
1377,10051,2033,Sate Ayam,2023-11-03 00:00:00,2,15433,3000,27866,Bank Transfer,Bali,Returned
1378,10021,2016,Ayam Bakar,2023-04-18 00:00:00,3,22576,5000,62728,COD,Semarang,Delivered
1379,10065,2098,Soto Betawi,2023-09-05 00:00:00,7,20693,0,144851,QRIS,Medan,Canceled
1380,10071,2086,Soto Betawi,2023-07-10 00:00:00,3,43209,0,129627,COD,Bandung,Canceled
1381,10052,2045,Ikan Bakar,2023-05-22 00:00:00,4,26843,0,107372,Bank Transfer,Bandung,Returned
1382,10076,2078,Nasi Goreng,2023-04-25 00:00:00,1,31125,3000,28125,E-Wallet,Bali,Pending
1383,10090,2097,Soto Betawi,2023-02-15 00:00:00,6,10141,5000,55846,COD,Semarang,Delivered
1384,10034,2018,Sate Ayam,2023-11-30 00:00:00,4,52864,0,211456,Credit Card,Jakarta,Pending
1385,10021,2047,Sate Ayam,2023-03-24 00:00:00,3,29330,1000,86990,E-Wallet,Surabaya,Returned
1386,10083,2044,Bakso,2023-07-25 00:00:00,9,21002,5000,184018,Bank Transfer,Medan,Pending
1387,10046,2013,Soto Betawi,2023-11-13 00:00:00,4,41655,0,166620,Bank Transfer,Semarang,Canceled
1388,10051,2088,Sate Ayam,2023-07-22 00:00:00,5,21240,3000,103200,Bank Transfer,Medan,Pending
1389,10067,2091,Soto Betawi,2023-01-02 00:00:00,9,50572,0,455148,COD,Jakarta,Canceled
1390,10047,2029,Ikan Bakar,2023-02-04 00:00:00,2,11492,7000,15984,COD,Semarang,Returned
1391,10066,2043,Sate Ayam,2023-07-20 00:00:00,9,56403,3000,504627,Bank Transfer,Yogyakarta,Returned
1392,10095,2064,Soto Betawi,2023-10-28 00:00:00,7,42174,5000,290218,QRIS,Jakarta,Pending
1393,10014,2018,Nasi Goreng,2023-11-04 00:00:00,6,24567,7000,140402,E-Wallet,Jakarta,Returned
1394,10028,2050,Ikan Bakar,2023-11-07 00:00:00,7,53355,5000,368485,QRIS,Jakarta,Returned
1395,10044,2066,Sate Ayam,2023-07-13 00:00:00,8,27569,3000,217552,Bank Transfer,Surabaya,Returned
1396,10086,2037,Sate Ayam,2023-08-02 00:00:00,9,38369,0,345321,COD,Medan,Delivered
1397,10089,2026,Soto Betawi,2023-12-28 00:00:00,1,55496,7000,48496,COD,Surabaya,Pending
1398,10039,2013,Mie Goreng,2023-08-25 00:00:00,4,40519,0,162076,COD,Jakarta,Delivered
1399,10048,2045,Sate Ayam,2023-07-09 00:00:00,8,47418,5000,374344,QRIS,Surabaya,Delivered
1400,10038,2084,Ayam Bakar,2023-07-11 00:00:00,6,37005,0,222030,Bank Transfer,Semarang,Canceled
1401,10048,2040,Sate Ayam,2023-12-10 00:00:00,5,45634,3000,225170,Bank Transfer,Bali,Canceled
1402,10063,2010,Sate Ayam,2023-05-27 00:00:00,1,54199,5000,49199,E-Wallet,Medan,Returned
1403,10071,2060,Ayam Bakar,2023-04-19 00:00:00,1,43755,1000,42755,COD,Semarang,Canceled
1404,10090,2045,Bakso,2023-06-07 00:00:00,7,13760,5000,91320,Credit Card,Yogyakarta,Delivered
1405,10067,2093,Sate Ayam,2023-05-07 00:00:00,4,26977,7000,100908,E-Wallet,Bali,Returned
1406,10039,2083,Sate Ayam,2023-08-13 00:00:00,3,29086,0,87258,Credit Card,Bali,Canceled
1407,10073,2065,Mie Goreng,2023-11-27 00:00:00,2,14658,0,29316,Bank Transfer,Bali,Returned
1408,10002,2083,Sate Ayam,2023-06-04 00:00:00,5,21777,7000,101885,E-Wallet,Semarang,Delivered
1409,10039,2001,Sate Ayam,2023-09-25 00:00:00,3,12282,0,36846,COD,Bali,Delivered
1410,10084,2061,Sate Ayam,2023-05-07 00:00:00,9,17446,0,157014,QRIS,Jakarta,Delivered
1411,10017,2035,Mie Goreng,2023-03-14 00:00:00,5,20213,1000,100065,QRIS,Medan,Delivered
1412,10031,2066,Mie Goreng,2023-06-05 00:00:00,9,13134,3000,115206,Credit Card,Bandung,Canceled
1413,10099,2032,Soto Betawi,2023-06-16 00:00:00,2,32967,5000,60934,COD,Bali,Returned
1414,10036,2055,Sate Ayam,2023-07-12 00:00:00,4,15906,7000,56624,Credit Card,Medan,Delivered
1415,10091,2034,Mie Goreng,2023-05-06 00:00:00,1,21120,7000,14120,Credit Card,Semarang,Returned
1416,10055,2075,Sate Ayam,2023-11-17 00:00:00,4,15744,7000,55976,Credit Card,Jakarta,Delivered
1417,10087,2058,Mie Goreng,2023-03-16 00:00:00,4,52138,3000,205552,E-Wallet,Yogyakarta,Pending
1418,10049,2005,Mie Goreng,2023-05-05 00:00:00,5,12169,7000,53845,COD,Yogyakarta,Returned
1419,10034,2086,Sate Ayam,2023-07-15 00:00:00,2,16139,0,32278,Bank Transfer,Jakarta,Canceled
1420,10058,2046,Sate Ayam,2023-04-19 00:00:00,6,55123,7000,323738,COD,Surabaya,Canceled
1421,10012,2033,Ayam Bakar,2023-12-08 00:00:00,5,15498,3000,74490,E-Wallet,Yogyakarta,Delivered
1422,10031,2050,Nasi Goreng,2023-12-07 00:00:00,5,18491,3000,89455,QRIS,Bandung,Canceled
1423,10091,2062,Soto Betawi,2023-05-05 00:00:00,3,47772,1000,142316,E-Wallet,Medan,Pending
1424,10016,2098,Ikan Bakar,2023-12-04 00:00:00,8,19429,0,155432,Credit Card,Bandung,Canceled
1425,10084,2007,Ikan Bakar,2023-01-05 00:00:00,1,45428,5000,40428,E-Wallet,Bali,Returned
1426,10090,2097,Mie Goreng,2023-11-06 00:00:00,6,38308,3000,226848,QRIS,Jakarta,Canceled
1427,10055,2019,Sate Ayam,2023-02-15 00:00:00,6,42272,3000,250632,E-Wallet,Yogyakarta,Returned
1428,10051,2095,Sate Ayam,2023-07-02 00:00:00,4,17269,3000,66076,Bank Transfer,Jakarta,Returned
1429,10022,2014,Mie Goreng,2023-07-22 00:00:00,9,49410,1000,443690,Bank Transfer,Bandung,Canceled
1430,10077,2090,Nasi Goreng,2023-04-02 00:00:00,3,32190,5000,91570,COD,Bandung,Returned
1431,10072,2071,Ikan Bakar,2023-12-03 00:00:00,1,25072,3000,22072,E-Wallet,Bandung,Canceled
1432,10012,2046,Sate Ayam,2023-07-08 00:00:00,7,43905,7000,300335,E-Wallet,Bandung,Delivered
1433,10009,2041,Soto Betawi,2023-05-06 00:00:00,5,27611,1000,137055,Bank Transfer,Semarang,Pending
1434,10055,2029,Sate Ayam,2023-08-10 00:00:00,3,22306,1000,65918,Credit Card,Surabaya,Returned
1435,10070,2029,Bakso,2023-03-08 00:00:00,1,13363,0,13363,COD,Surabaya,Pending
1436,10036,2012,Soto Betawi,2023-05-16 00:00:00,5,17295,0,86475,Bank Transfer,Medan,Pending
1437,10065,2062,Soto Betawi,2023-01-23 00:00:00,9,31281,5000,276529,E-Wallet,Bandung,Returned
1438,10002,2013,Ikan Bakar,2023-06-22 00:00:00,2,12092,7000,17184,E-Wallet,Bandung,Delivered
1439,10015,2065,Soto Betawi,2023-05-25 00:00:00,7,22449,1000,156143,QRIS,Semarang,Delivered
1440,10059,2065,Nasi Goreng,2023-01-13 00:00:00,8,20350,5000,157800,Credit Card,Bali,Pending
1441,10007,2086,Sate Ayam,2023-04-30 00:00:00,7,46469,7000,318283,COD,Bali,Canceled
1442,10016,2029,Ayam Bakar,2023-09-26 00:00:00,5,56132,3000,277660,Bank Transfer,Surabaya,Delivered
1443,10030,2080,Bakso,2023-01-23 00:00:00,4,11589,5000,41356,QRIS,Semarang,Delivered
1444,10013,2049,Ikan Bakar,2023-02-22 00:00:00,8,41566,5000,327528,COD,Bandung,Pending
1445,10007,2081,Ikan Bakar,2023-04-29 00:00:00,2,47713,1000,94426,E-Wallet,Surabaya,Returned
1446,10048,2078,Sate Ayam,2023-08-29 00:00:00,2,13167,0,26334,Credit Card,Semarang,Canceled
1447,10005,2068,Ikan Bakar,2023-11-16 00:00:00,9,29008,3000,258072,E-Wallet,Surabaya,Pending
1448,10033,2043,Ikan Bakar,2023-04-10 00:00:00,2,58014,3000,113028,COD,Bandung,Canceled
1449,10069,2055,Ikan Bakar,2023-06-28 00:00:00,5,53408,1000,266040,Credit Card,Jakarta,Canceled
1450,10059,2090,Sate Ayam,2023-04-30 00:00:00,7,16318,7000,107226,COD,Bandung,Canceled
1451,10032,2023,Ikan Bakar,2023-01-11 00:00:00,1,38099,0,38099,Bank Transfer,Jakarta,Returned
1452,10082,2082,Ikan Bakar,2023-10-20 00:00:00,1,27508,5000,22508,Bank Transfer,Bandung,Pending
1453,10017,2077,Mie Goreng,2023-08-24 00:00:00,9,19083,0,171747,COD,Yogyakarta,Canceled
1454,10012,2099,Bakso,2023-01-16 00:00:00,9,30808,3000,274272,Bank Transfer,Medan,Canceled
1455,10086,2044,Ayam Bakar,2023-06-11 00:00:00,9,28135,5000,248215,Credit Card,Bandung,Returned
1456,10069,2043,Ayam Bakar,2023-01-28 00:00:00,8,18547,7000,141376,QRIS,Bandung,Pending
1457,10012,2056,Sate Ayam,2023-04-28 00:00:00,6,44441,7000,259646,QRIS,Bali,Canceled
1458,10073,2045,Ayam Bakar,2023-06-14 00:00:00,6,28199,1000,168194,Bank Transfer,Medan,Delivered
1459,10009,2034,Sate Ayam,2023-04-21 00:00:00,6,44832,5000,263992,QRIS,Semarang,Canceled
1460,10042,2024,Ikan Bakar,2023-07-07 00:00:00,6,54864,5000,324184,QRIS,Semarang,Pending
1461,10080,2091,Nasi Goreng,2023-10-10 00:00:00,6,54724,1000,327344,E-Wallet,Bali,Delivered
1462,10033,2036,Sate Ayam,2023-08-12 00:00:00,5,39336,0,196680,Credit Card,Bali,Returned
1463,10056,2011,Soto Betawi,2023-07-27 00:00:00,5,30963,7000,147815,QRIS,Bali,Pending
1464,10072,2031,Mie Goreng,2023-09-21 00:00:00,1,37606,0,37606,COD,Jakarta,Pending
1465,10003,2066,Ayam Bakar,2023-06-06 00:00:00,2,31729,5000,58458,COD,Bali,Returned
1466,10086,2043,Nasi Goreng,2023-01-04 00:00:00,8,34968,7000,272744,QRIS,Yogyakarta,Pending
1467,10014,2031,Ikan Bakar,2023-10-05 00:00:00,9,52512,3000,469608,Credit Card,Medan,Pending
1468,10056,2025,Sate Ayam,2023-10-28 00:00:00,3,32794,7000,91382,COD,Semarang,Returned
1469,10067,2094,Ikan Bakar,2023-11-17 00:00:00,1,42430,5000,37430,QRIS,Surabaya,Pending
1470,10030,2045,Nasi Goreng,2023-10-09 00:00:00,1,26241,7000,19241,QRIS,Medan,Canceled
1471,10074,2053,Sate Ayam,2023-08-14 00:00:00,5,37076,1000,184380,Credit Card,Jakarta,Canceled
1472,10094,2093,Mie Goreng,2023-01-06 00:00:00,8,21691,7000,166528,E-Wallet,Medan,Canceled
1473,10080,2074,Ayam Bakar,2023-02-19 00:00:00,6,38328,5000,224968,E-Wallet,Medan,Returned
1474,10055,2063,Mie Goreng,2023-03-31 00:00:00,9,15451,3000,136059,COD,Surabaya,Delivered
1475,10018,2086,Bakso,2023-12-24 00:00:00,6,40873,5000,240238,QRIS,Bandung,Canceled
1476,10058,2097,Sate Ayam,2023-04-17 00:00:00,5,12895,1000,63475,Credit Card,Bali,Returned
1477,10012,2007,Sate Ayam,2023-12-18 00:00:00,4,55550,0,222200,E-Wallet,Bali,Canceled
1478,10058,2083,Soto Betawi,2023-08-30 00:00:00,6,51045,5000,301270,Bank Transfer,Jakarta,Delivered
1479,10035,2091,Soto Betawi,2023-06-05 00:00:00,5,28601,5000,138005,Credit Card,Bali,Returned
